id_text,provenience,height,width,thickness,features,scaled_features,cluster,distance,anomaly
247918,Tutub (mod. Khafaje),34.0,33.0,17.0,"[34.0,33.0,17.0]","[-0.900733455262132,-0.8020469128671988,-0.736745440270111]",0,0.33049519085766305,0
247919,Tutub (mod. Khafaje),30.0,26.0,20.0,"[30.0,26.0,20.0]","[-1.0681837598900634,-1.4202250346116685,-0.2551918239409345]",0,0.9449805927182515,0
247920,Tutub (mod. Khafaje),35.0,40.0,19.0,"[35.0,40.0,19.0]","[-0.858870879105149,-0.18386879112272897,-0.41570969605066]",0,0.5314184939785843,0
247922,Tutub (mod. Khafaje),55.0,43.0,25.0,"[55.0,43.0,25.0]","[-0.02161935596549141,0.08106468962490095,0.5473975366076931]",1,0.5414261233187084,0
247923,Tutub (mod. Khafaje),62.0,45.0,18.0,"[62.0,45.0,18.0]","[0.2714186771333888,0.2576870101233209,-0.5762275681603855]",1,1.0140680446484451,0
247924,Larsa (mod. Tell as-Senkereh),93.0,57.0,30.0,"[93.0,57.0,30.0]","[1.5691585379998583,1.3174209331138405,1.3499868971563207]",2,1.0681231625351917,0
247925,Larsa (mod. Tell as-Senkereh),65.0,45.0,29.0,"[65.0,45.0,29.0]","[0.3970064056043374,0.2576870101233209,1.1894690250465951]",1,0.7844606812879534,0
247927,Larsa (mod. Tell as-Senkereh),95.0,55.0,23.0,"[95.0,55.0,23.0]","[1.652883690313824,1.1407986126154206,0.22636179238824208]",1,1.4722925486541583,0
247929,Larsa (mod. Tell as-Senkereh),151.0,60.0,29.0,"[151.0,60.0,29.0]","[3.9971879551048652,1.5823544138614705,1.1894690250465951]",2,1.883908790176276,1
247930,Larsa (mod. Tell as-Senkereh),60.0,46.0,28.0,"[60.0,46.0,28.0]","[0.187693524819423,0.34599817037253083,1.0289511529368696]",1,0.645302645935049,0
247931,Larsa (mod. Tell as-Senkereh),80.0,55.0,31.0,"[80.0,55.0,31.0]","[1.0249450479590807,1.1407986126154206,1.5105047692660463]",1,1.459341993508734,0
247933,Larsa (mod. Tell as-Senkereh),129.0,50.0,30.0,"[129.0,50.0,30.0]","[3.0762112796512415,0.6992428113693707,1.3499868971563207]",2,1.641989041078744,1
247934,Larsa (mod. Tell as-Senkereh),65.0,40.0,20.0,"[65.0,40.0,20.0]","[0.3970064056043374,-0.18386879112272897,-0.2551918239409345]",1,0.8974650817711635,0
247935,Larsa (mod. Tell as-Senkereh),60.0,39.0,20.0,"[60.0,39.0,20.0]","[0.187693524819423,-0.27217995137193896,-0.2551918239409345]",0,0.9764203679765452,0
247937,Larsa (mod. Tell as-Senkereh),115.0,54.0,20.0,"[115.0,54.0,20.0]","[2.4901352134534815,1.0524874523662107,-0.2551918239409345]",2,2.198588845628511,1
247942,Larsa (mod. Tell as-Senkereh),32.0,28.0,15.0,"[32.0,28.0,15.0]","[-0.9844586075760977,-1.2436027141132486,-1.057781184489562]",0,0.8318675320603081,0
247945,Larsa (mod. Tell as-Senkereh),75.0,54.0,23.0,"[75.0,54.0,23.0]","[0.8156321671741663,1.0524874523662107,0.22636179238824208]",1,0.7958896442491089,0
247946,uncertain (mod. uncertain),56.0,90.0,30.0,"[56.0,90.0,30.0]","[0.020243220191491475,4.23168922133777,1.3499868971563207]",2,3.1136997330097294,1
247947,Larsa (mod. Tell as-Senkereh),83.0,43.0,26.0,"[83.0,43.0,26.0]","[1.1505327764300293,0.08106468962490095,0.7079154087174186]",1,0.8759603127843384,0
247949,Larsa (mod. Tell as-Senkereh),175.0,130.0,42.0,"[175.0,130.0,42.0]","[5.001889782872454,7.764135631306169,3.2762013624730266]",2,6.518972186792645,1
247950,Larsa (mod. Tell as-Senkereh),69.0,46.0,28.0,"[69.0,46.0,28.0]","[0.564456710232269,0.34599817037253083,1.0289511529368696]",1,0.6367099553033689,0
247951,Larsa (mod. Tell as-Senkereh),72.0,44.0,25.0,"[72.0,44.0,25.0]","[0.6900444387032176,0.16937584987411092,0.5473975366076931]",1,0.40352250921061233,0
247952,Larsa (mod. Tell as-Senkereh),45.0,65.0,22.0,"[45.0,65.0,22.0]","[-0.44024511753532025,2.02391021510752,0.06584392027851657]",1,1.851268080091773,1
247953,Larsa (mod. Tell as-Senkereh),60.0,44.0,30.0,"[60.0,44.0,30.0]","[0.187693524819423,0.16937584987411092,1.3499868971563207]",1,0.9817383840655937,0
247954,Larsa (mod. Tell as-Senkereh),70.0,55.0,30.0,"[70.0,55.0,30.0]","[0.6063192863892518,1.1407986126154206,1.3499868971563207]",1,1.203921527890686,0
247955,Larsa (mod. Tell as-Senkereh),65.0,47.0,23.0,"[65.0,47.0,23.0]","[0.3970064056043374,0.4343093306217408,0.22636179238824208]",1,0.19508491232727782,0
247958,uncertain (mod. Abu Halawa),51.0,51.0,15.0,"[51.0,51.0,15.0]","[-0.18906966059342295,0.7875539716185808,-1.057781184489562]",0,1.5726534810304102,1
247960,uncertain (mod. Abu Halawa),55.0,51.0,16.0,"[55.0,51.0,16.0]","[-0.02161935596549141,0.7875539716185808,-0.8972633123798365]",1,1.4311354525997362,0
247961,uncertain (mod. Abu Halawa),85.0,50.0,22.0,"[85.0,50.0,22.0]","[1.2342579287439952,0.6992428113693707,0.06584392027851657]",1,0.9600041707999794,0
247964,uncertain (mod. Abu Halawa),50.0,48.0,27.0,"[50.0,48.0,27.0]","[-0.23093223675040583,0.5226204908709507,0.8684332808271441]",1,0.775302526556554,0
247965,uncertain (mod. Abu Halawa),69.0,48.0,25.0,"[69.0,48.0,25.0]","[0.564456710232269,0.5226204908709507,0.5473975366076931]",1,0.24435905173369282,0
247966,uncertain (mod. Abu Halawa),92.0,52.0,30.0,"[92.0,52.0,30.0]","[1.5272959618428752,0.8758651318677907,1.3499868971563207]",2,1.4373192430125084,0
247967,uncertain (mod. Abu Halawa),92.0,52.0,26.0,"[92.0,52.0,26.0]","[1.5272959618428752,0.8758651318677907,0.7079154087174186]",1,1.262558982893131,0
247968,uncertain (mod. Abu Halawa),42.0,37.0,25.0,"[42.0,37.0,25.0]","[-0.5658328460062689,-0.44880227187035887,0.5473975366076931]",0,1.1573073061449635,0
247969,uncertain (mod. Abu Halawa),34.0,33.0,21.0,"[34.0,33.0,21.0]","[-0.900733455262132,-0.8020469128671988,-0.09467395183120894]",0,0.5777525350681366,0
247970,uncertain (mod. Abu Halawa),27.0,24.0,15.0,"[27.0,24.0,15.0]","[-1.1937714883610122,-1.5968473551100886,-1.057781184489562]",0,1.193965703276942,0
247971,uncertain (mod. Abu Halawa),39.0,28.0,17.0,"[39.0,28.0,17.0]","[-0.6914205744772175,-1.2436027141132486,-0.736745440270111]",0,0.6213277174563313,0
247972,uncertain (mod. Abu Halawa),40.0,34.0,17.0,"[40.0,34.0,17.0]","[-0.6495579983202346,-0.7137357526179888,-0.736745440270111]",0,0.16326805934320404,0
247973,uncertain (mod. Abu Halawa),32.0,25.0,14.0,"[32.0,25.0,14.0]","[-0.9844586075760977,-1.5085361948608786,-1.2182990565992875]",0,1.121267368732581,0
247974,uncertain (mod. Abu Halawa),42.0,38.0,24.0,"[42.0,38.0,24.0]","[-0.5658328460062689,-0.36049111162114894,0.38687966449796757]",0,1.0205576733507666,0
247975,uncertain (mod. Abu Halawa),41.0,36.0,19.0,"[41.0,36.0,19.0]","[-0.6076954221632518,-0.5371134321195689,-0.41570969605066]",0,0.20815470676246,0
247976,uncertain (mod. Abu Halawa),40.0,41.0,24.0,"[40.0,41.0,24.0]","[-0.6495579983202346,-0.095557630873519,0.38687966449796757]",0,1.119359540037886,0
247978,uncertain (mod. Abu Halawa),31.0,28.0,20.0,"[31.0,28.0,20.0]","[-1.0263211837330806,-1.2436027141132486,-0.2551918239409345]",0,0.784745610813836,0
247979,uncertain (mod. Tell Sabaa),95.0,60.0,33.0,"[95.0,60.0,33.0]","[1.652883690313824,1.5823544138614705,1.8315405134854972]",2,0.7883867619092431,0
247981,uncertain (mod. Tell Sabaa),59.0,42.0,24.0,"[59.0,42.0,24.0]","[0.14583094866244012,-0.007246470624309028,0.38687966449796757]",1,0.48304760283158626,0
247982,uncertain (mod. Tell Sabaa),44.0,36.0,21.0,"[44.0,36.0,21.0]","[-0.4821076936923031,-0.5371134321195689,-0.09467395183120894]",0,0.5343654524889847,0
247983,uncertain (mod. Tell Sabaa),32.0,33.0,25.0,"[32.0,33.0,25.0]","[-0.9844586075760977,-0.8020469128671988,0.5473975366076931]",0,1.1964790576138413,0
247984,uncertain (mod. Tell Sabaa),66.0,43.0,20.0,"[66.0,43.0,20.0]","[0.43886898176132033,0.08106468962490095,-0.2551918239409345]",1,0.7512515085375223,0
247985,uncertain (mod. Tell Sabaa),35.0,45.0,25.0,"[35.0,45.0,25.0]","[-0.858870879105149,0.2576870101233209,0.5473975366076931]",1,1.2650339803680821,0
247986,uncertain (mod. Tell Sabaa),36.0,34.0,25.0,"[36.0,34.0,25.0]","[-0.8170083029481662,-0.7137357526179888,0.5473975366076931]",0,1.1522040368056037,0
247987,uncertain (mod. Tell Sabaa),25.0,25.0,15.0,"[25.0,25.0,15.0]","[-1.277496640674978,-1.5085361948608786,-1.057781184489562]",0,1.1671679425579309,0
247989,uncertain (mod. Tell Sabaa),56.0,40.0,15.0,"[56.0,40.0,15.0]","[0.020243220191491475,-0.18386879112272897,-1.057781184489562]",0,0.9375408767159049,0
247990,uncertain (mod. Abu Jawan),67.0,50.0,30.0,"[67.0,50.0,30.0]","[0.4807315579183032,0.6992428113693707,1.3499868971563207]",1,0.9791532434074147,0
247991,uncertain (mod. Abu Jawan),75.0,50.0,25.0,"[75.0,50.0,25.0]","[0.8156321671741663,0.6992428113693707,0.5473975366076931]",1,0.5308724199599733,0
247992,uncertain (mod. Abu Jawan),40.0,38.0,25.0,"[40.0,38.0,25.0]","[-0.6495579983202346,-0.36049111162114894,0.5473975366076931]",0,1.1720533162269,0
247994,uncertain (mod. Abu Jawan),35.0,35.0,24.0,"[35.0,35.0,24.0]","[-0.858870879105149,-0.6254245923687788,0.38687966449796757]",0,0.9992683217486432,0
247995,uncertain (mod. Abu Jawan),78.0,48.0,30.0,"[78.0,48.0,30.0]","[0.9412198956451149,0.5226204908709507,1.3499868971563207]",1,1.087187857202068,0
247997,uncertain (mod. Abu Jawan),81.0,55.0,32.0,"[81.0,55.0,32.0]","[1.0668076241160636,1.1407986126154206,1.6710226413757716]",2,1.5058262038649863,0
247998,uncertain (mod. Abu Jawan),58.0,45.0,28.0,"[58.0,45.0,28.0]","[0.10396837250545725,0.2576870101233209,1.0289511529368696]",1,0.6900306462910951,0
248007,uncertain (mod. Abu Halawa),46.0,41.0,28.0,"[46.0,41.0,28.0]","[-0.39838254137833734,-0.095557630873519,1.0289511529368696]",1,1.1168918467692117,0
248050,Nerebtum (mod. Iščali),114.0,60.0,42.0,"[114.0,60.0,42.0]","[2.448272637296499,1.5823544138614705,3.2762013624730266]",2,1.6891979330917075,1
248051,Nerebtum (mod. Iščali),66.0,47.0,34.0,"[66.0,47.0,34.0]","[0.43886898176132033,0.4343093306217408,1.9920583855952227]",1,1.573476746591973,1
248052,Nerebtum (mod. Iščali),51.0,44.0,25.0,"[51.0,44.0,25.0]","[-0.18906966059342295,0.16937584987411092,0.5473975366076931]",1,0.6398016533223613,0
248053,Nerebtum (mod. Iščali),42.0,40.0,24.0,"[42.0,40.0,24.0]","[-0.5658328460062689,-0.18386879112272897,0.38687966449796757]",0,1.0825081239900678,0
248054,Nerebtum (mod. Iščali),50.0,44.0,24.0,"[50.0,44.0,24.0]","[-0.23093223675040583,0.16937584987411092,0.38687966449796757]",1,0.6666027105110561,0
248055,Nerebtum (mod. Iščali),50.0,41.0,22.0,"[50.0,41.0,22.0]","[-0.23093223675040583,-0.095557630873519,0.06584392027851657]",1,0.8746125237425534,0
248056,Nerebtum (mod. Iščali),45.0,40.0,24.0,"[45.0,40.0,24.0]","[-0.44024511753532025,-0.18386879112272897,0.38687966449796757]",1,1.0206201194230327,0
248057,Nerebtum (mod. Iščali),56.0,44.0,27.0,"[56.0,44.0,27.0]","[0.020243220191491475,0.16937584987411092,0.8684332808271441]",1,0.6289756740787119,0
248058,Nerebtum (mod. Iščali),64.0,45.0,24.0,"[64.0,45.0,24.0]","[0.35514382944735456,0.2576870101233209,0.38687966449796757]",1,0.15773837085643264,0
248059,Nerebtum (mod. Iščali),43.0,40.0,28.0,"[43.0,40.0,28.0]","[-0.523970269849286,-0.18386879112272897,1.0289511529368696]",1,1.248250522272861,0
248060,Nerebtum (mod. Iščali),62.0,46.0,27.0,"[62.0,46.0,27.0]","[0.2714186771333888,0.34599817037253083,0.8684332808271441]",1,0.4685687337305792,0
248061,Nerebtum (mod. Iščali),66.0,41.0,21.0,"[66.0,41.0,21.0]","[0.43886898176132033,-0.095557630873519,-0.09467395183120894]",1,0.7212239315368854,0
248062,Nerebtum (mod. Iščali),45.0,42.0,24.0,"[45.0,42.0,24.0]","[-0.44024511753532025,-0.007246470624309028,0.38687966449796757]",1,0.9294284472275021,0
248063,Nerebtum (mod. Iščali),118.0,54.0,35.0,"[118.0,54.0,35.0]","[2.6157229419244303,1.0524874523662107,2.1525762577049483]",2,1.1906411641052517,0
248064,Nerebtum (mod. Iščali),96.0,56.0,34.0,"[96.0,56.0,34.0]","[1.6947462664708068,1.2291097728646305,1.9920583855952227]",2,1.0606239058083324,0
248065,Nerebtum (mod. Iščali),109.0,60.0,41.0,"[109.0,60.0,41.0]","[2.2389597565115844,1.5823544138614705,3.1156834903633013]",2,1.5243824235439953,0
248066,Nerebtum (mod. Iščali),57.0,48.0,27.0,"[57.0,48.0,27.0]","[0.06210579634847436,0.5226204908709507,0.8684332808271441]",1,0.5680183647209543,0
248067,Nerebtum (mod. Iščali),57.0,42.0,19.0,"[57.0,42.0,19.0]","[0.06210579634847436,-0.007246470624309028,-0.41570969605066]",0,0.9705670018023218,0
248068,Nerebtum (mod. Iščali),50.0,43.0,30.0,"[50.0,43.0,30.0]","[-0.23093223675040583,0.08106468962490095,1.3499868971563207]",1,1.1657359387400135,0
248069,Nerebtum (mod. Iščali),43.0,42.0,23.0,"[43.0,42.0,23.0]","[-0.523970269849286,-0.007246470624309028,0.22636179238824208]",1,1.0228586849828631,0
248070,Nerebtum (mod. Iščali),55.0,45.0,34.0,"[55.0,45.0,34.0]","[-0.02161935596549141,0.2576870101233209,1.9920583855952227]",1,1.6325935776875384,1
248071,Nerebtum (mod. Iščali),59.0,43.0,23.0,"[59.0,43.0,23.0]","[0.14583094866244012,0.08106468962490095,0.22636179238824208]",1,0.45174015369793724,0
248072,Nerebtum (mod. Iščali),47.0,41.0,25.0,"[47.0,41.0,25.0]","[-0.3565199652213545,-0.095557630873519,0.5473975366076931]",1,0.9100008781220814,0
248073,Nerebtum (mod. Iščali),53.0,43.0,25.0,"[53.0,43.0,25.0]","[-0.10534450827945717,0.08106468962490095,0.5473975366076931]",1,0.6076135243931089,0
248074,Nerebtum (mod. Iščali),31.0,31.0,23.0,"[31.0,31.0,23.0]","[-1.0263211837330806,-0.9786692333656187,0.22636179238824208]",0,0.9600194818561446,0
248075,Nerebtum (mod. Iščali),37.0,35.0,20.0,"[37.0,35.0,20.0]","[-0.7751457267911833,-0.6254245923687788,-0.2551918239409345]",0,0.3576739253042728,0
248076,Nerebtum (mod. Iščali),26.0,26.0,20.0,"[26.0,26.0,20.0]","[-1.235634064517995,-1.4202250346116685,-0.2551918239409345]",0,1.0297818180158267,0
248077,Nerebtum (mod. Iščali),45.0,41.0,27.0,"[45.0,41.0,27.0]","[-0.44024511753532025,-0.095557630873519,0.8684332808271441]",1,1.0702285945868701,0
248078,Nerebtum (mod. Iščali),46.0,41.0,27.0,"[46.0,41.0,27.0]","[-0.39838254137833734,-0.095557630873519,0.8684332808271441]",1,1.0380612654666177,0
248079,Nerebtum (mod. Iščali),49.0,42.0,30.0,"[49.0,42.0,30.0]","[-0.2727948129073887,-0.007246470624309028,1.3499868971563207]",1,1.215835532534435,0
248080,Nerebtum (mod. Iščali),61.0,47.0,29.0,"[61.0,47.0,29.0]","[0.22955610097640589,0.4343093306217408,1.1894690250465951]",1,0.7870535350340985,0
248081,Nerebtum (mod. Iščali),48.0,42.0,22.0,"[48.0,42.0,22.0]","[-0.3146573890643716,-0.007246470624309028,0.06584392027851657]",1,0.8915903131751005,0
248082,Nerebtum (mod. Iščali),53.0,43.0,27.0,"[53.0,43.0,27.0]","[-0.10534450827945717,0.08106468962490095,0.8684332808271441]",1,0.7445473016943779,0
248083,Nerebtum (mod. Iščali),48.0,39.0,24.0,"[48.0,39.0,24.0]","[-0.3146573890643716,-0.27217995137193896,0.38687966449796757]",1,0.9803248422537051,0
248084,Nerebtum (mod. Iščali),57.0,41.0,24.0,"[57.0,41.0,24.0]","[0.06210579634847436,-0.095557630873519,0.38687966449796757]",1,0.6020486391463425,0
248085,Nerebtum (mod. Iščali),41.0,38.0,23.0,"[41.0,38.0,23.0]","[-0.6076954221632518,-0.36049111162114894,0.22636179238824208]",0,0.8648988868555683,0
248086,Nerebtum (mod. Iščali),52.0,41.0,23.0,"[52.0,41.0,23.0]","[-0.14720708443644007,-0.095557630873519,0.22636179238824208]",1,0.7616309796317904,0
248087,Nerebtum (mod. Iščali),38.0,35.0,24.0,"[38.0,35.0,24.0]","[-0.7332831506342005,-0.6254245923687788,0.38687966449796757]",0,0.9809774279673443,0
248088,Nerebtum (mod. Iščali),29.0,27.0,20.0,"[29.0,27.0,20.0]","[-1.1100463360470463,-1.3319138743624586,-0.2551918239409345]",0,0.8942974192698663,0
248089,Nerebtum (mod. Iščali),49.0,42.0,24.0,"[49.0,42.0,24.0]","[-0.2727948129073887,-0.007246470624309028,0.38687966449796757]",1,0.7833228751088476,0
248090,Nerebtum (mod. Iščali),49.0,42.0,29.0,"[49.0,42.0,29.0]","[-0.2727948129073887,-0.007246470624309028,1.1894690250465951]",1,1.09786879297545,0
248091,Nerebtum (mod. Iščali),30.0,24.0,23.0,"[30.0,24.0,23.0]","[-1.0681837598900634,-1.5968473551100886,0.22636179238824208]",0,1.3245212960039368,0
248092,Nerebtum (mod. Iščali),49.0,43.0,26.0,"[49.0,43.0,26.0]","[-0.2727948129073887,0.08106468962490095,0.7079154087174186]",1,0.7938323218937506,0
248093,Nerebtum (mod. Iščali),51.0,43.0,29.0,"[51.0,43.0,29.0]","[-0.18906966059342295,0.08106468962490095,1.1894690250465951]",1,1.0176968223896052,0
248094,Nerebtum (mod. Iščali),47.0,40.0,25.0,"[47.0,40.0,25.0]","[-0.3565199652213545,-0.18386879112272897,0.5473975366076931]",1,0.9616727894846566,0
248095,Nerebtum (mod. Iščali),36.0,32.0,21.0,"[36.0,32.0,21.0]","[-0.8170083029481662,-0.8903580731164088,-0.09467395183120894]",0,0.5791186579806702,0
248096,Nerebtum (mod. Iščali),45.0,44.0,21.0,"[45.0,44.0,21.0]","[-0.44024511753532025,0.16937584987411092,-0.09467395183120894]",0,0.9733641790107241,0
248097,Nerebtum (mod. Iščali),56.0,43.0,28.0,"[56.0,43.0,28.0]","[0.020243220191491475,0.08106468962490095,1.0289511529368696]",1,0.7844784221411231,0
248098,Nerebtum (mod. Iščali),33.0,31.0,25.0,"[33.0,31.0,25.0]","[-0.9425960314191149,-0.9786692333656187,0.5473975366076931]",0,1.2221092748375235,0
248099,Nerebtum (mod. Iščali),33.0,30.0,19.0,"[33.0,30.0,19.0]","[-0.9425960314191149,-1.0669803936148288,-0.41570969605066]",0,0.5445703422254176,0
248100,Nerebtum (mod. Iščali),36.0,34.0,20.0,"[36.0,34.0,20.0]","[-0.8170083029481662,-0.7137357526179888,-0.2551918239409345]",0,0.3808555334400601,0
248101,Nerebtum (mod. Iščali),49.0,40.0,23.0,"[49.0,40.0,23.0]","[-0.2727948129073887,-0.18386879112272897,0.22636179238824208]",1,0.9097662380742869,0
248102,Nerebtum (mod. Iščali),75.0,46.0,23.0,"[75.0,46.0,23.0]","[0.8156321671741663,0.34599817037253083,0.22636179238824208]",1,0.4708684496837048,0
248103,Nerebtum (mod. Iščali),51.0,44.0,27.0,"[51.0,44.0,27.0]","[-0.18906966059342295,0.16937584987411092,0.8684332808271441]",1,0.7710399762846222,0
248104,Nerebtum (mod. Iščali),43.0,40.0,29.0,"[43.0,40.0,29.0]","[-0.523970269849286,-0.18386879112272897,1.1894690250465951]",1,1.3339930837171246,0
248105,Nerebtum (mod. Iščali),55.0,42.0,23.0,"[55.0,42.0,23.0]","[-0.02161935596549141,-0.007246470624309028,0.22636179238824208]",1,0.6161421649782054,0
248106,Nerebtum (mod. Iščali),66.0,44.0,25.0,"[66.0,44.0,25.0]","[0.43886898176132033,0.16937584987411092,0.5473975366076931]",1,0.2748467002353199,0
248107,Nerebtum (mod. Iščali),53.0,40.0,28.0,"[53.0,40.0,28.0]","[-0.10534450827945717,-0.18386879112272897,1.0289511529368696]",1,0.9836526787373265,0
248108,Nerebtum (mod. Iščali),55.0,40.0,24.0,"[55.0,40.0,24.0]","[-0.02161935596549141,-0.18386879112272897,0.38687966449796757]",1,0.7219471348400108,0
248109,Nerebtum (mod. Iščali),41.0,46.0,29.0,"[41.0,46.0,29.0]","[-0.6076954221632518,0.34599817037253083,1.1894690250465951]",1,1.2622980648808642,0
248110,Nerebtum (mod. Iščali),85.0,53.0,35.0,"[85.0,53.0,35.0]","[1.2342579287439952,0.9641762921170006,2.1525762577049483]",2,1.5785963493067054,1
248111,Nerebtum (mod. Iščali),56.0,44.0,25.0,"[56.0,44.0,25.0]","[0.020243220191491475,0.16937584987411092,0.5473975366076931]",1,0.45875255764715495,0
248114,Nerebtum (mod. Iščali),94.0,52.0,29.0,"[94.0,52.0,29.0]","[1.6110211141568411,0.8758651318677907,1.1894690250465951]",2,1.443076557589715,0
248115,Nerebtum (mod. Iščali),96.0,51.0,26.0,"[96.0,51.0,26.0]","[1.6947462664708068,0.7875539716185808,0.7079154087174186]",1,1.3884816862201619,0
248116,Nerebtum (mod. Iščali),33.0,31.0,23.0,"[33.0,31.0,23.0]","[-0.9425960314191149,-0.9786692333656187,0.22636179238824208]",0,0.9305621279701888,0
248117,Nerebtum (mod. Iščali),34.0,33.0,23.0,"[34.0,33.0,23.0]","[-0.900733455262132,-0.8020469128671988,0.22636179238824208]",0,0.8690657623425723,0
248118,Nerebtum (mod. Iščali),51.0,47.0,28.0,"[51.0,47.0,28.0]","[-0.18906966059342295,0.4343093306217408,1.0289511529368696]",1,0.8415496507791442,0
248119,Nerebtum (mod. Iščali),37.0,35.0,24.0,"[37.0,35.0,24.0]","[-0.7751457267911833,-0.6254245923687788,0.38687966449796757]",0,0.985335096218237,0
248120,Nerebtum (mod. Iščali),40.0,37.0,23.0,"[40.0,37.0,23.0]","[-0.6495579983202346,-0.44880227187035887,0.22636179238824208]",0,0.8392600410992912,0
248121,Nerebtum (mod. Iščali),55.0,49.0,30.0,"[55.0,49.0,30.0]","[-0.02161935596549141,0.6109316511201608,1.3499868971563207]",1,1.0377718304648988,0
248122,Nerebtum (mod. Iščali),90.0,55.0,31.0,"[90.0,55.0,31.0]","[1.4435708095289095,1.1407986126154206,1.5105047692660463]",2,1.2442216023660067,0
248123,Nerebtum (mod. Iščali),35.0,33.0,24.0,"[35.0,33.0,24.0]","[-0.858870879105149,-0.8020469128671988,0.38687966449796757]",0,1.0120417607353052,0
248124,Nerebtum (mod. Iščali),27.0,27.0,20.0,"[27.0,27.0,20.0]","[-1.1937714883610122,-1.3319138743624586,-0.2551918239409345]",0,0.9399462804669557,0
248125,Nerebtum (mod. Iščali),45.0,37.0,25.0,"[45.0,37.0,25.0]","[-0.44024511753532025,-0.44880227187035887,0.5473975366076931]",0,1.1733472197318893,0
248126,Nerebtum (mod. Iščali),58.0,43.0,23.0,"[58.0,43.0,23.0]","[0.10396837250545725,0.08106468962490095,0.22636179238824208]",1,0.47573402540420434,0
248127,Nerebtum (mod. Iščali),45.0,45.0,23.0,"[45.0,45.0,23.0]","[-0.44024511753532025,0.2576870101233209,0.22636179238824208]",1,0.8662156550286999,0
248128,Nerebtum (mod. Iščali),39.0,36.0,24.0,"[39.0,36.0,24.0]","[-0.6914205744772175,-0.5371134321195689,0.38687966449796757]",0,0.983770317122447,0
248129,Nerebtum (mod. Iščali),88.0,50.0,26.0,"[88.0,50.0,26.0]","[1.3598456572149438,0.6992428113693707,0.7079154087174186]",1,1.0522927105250914,0
248130,Nerebtum (mod. Iščali),44.0,36.0,23.0,"[44.0,36.0,23.0]","[-0.4821076936923031,-0.5371134321195689,0.22636179238824208]",0,0.8408470397832031,0
248131,Nerebtum (mod. Iščali),43.0,53.0,19.0,"[43.0,53.0,19.0]","[-0.523970269849286,0.9641762921170006,-0.41570969605066]",1,1.3578470034021315,0
248132,Nerebtum (mod. Iščali),44.0,40.0,20.0,"[44.0,40.0,20.0]","[-0.4821076936923031,-0.18386879112272897,-0.2551918239409345]",0,0.5918501536763257,0
248133,Nerebtum (mod. Iščali),115.0,97.0,30.0,"[115.0,97.0,30.0]","[2.4901352134534815,4.84986734308224,1.3499868971563207]",2,2.8014885078592364,1
248134,Nerebtum (mod. Iščali),87.0,55.0,30.0,"[87.0,55.0,30.0]","[1.317983081057961,1.1407986126154206,1.3499868971563207]",2,1.3577813391828208,0
